variable,raw_value,display_value,n,percent
v005,1300638,1300638,15,0.08339819859891026
v005,1331589,1331589,15,0.08339819859891026
v005,1413676,1413676,15,0.08339819859891026
v005,1425905,1425905,15,0.08339819859891026
v005,145585,145585,15,0.08339819859891026
v005,1526118,1526118,15,0.08339819859891026
v005,1537781,1537781,15,0.08339819859891026
v005,1546775,1546775,15,0.08339819859891026
v005,1551657,1551657,15,0.08339819859891026
v005,1553815,1553815,15,0.08339819859891026
v005,1683877,1683877,15,0.08339819859891026
v005,188168,188168,15,0.08339819859891026
v005,1895618,1895618,15,0.08339819859891026
v005,1944982,1944982,15,0.08339819859891026
v005,1954478,1954478,15,0.08339819859891026
v005,2110036,2110036,15,0.08339819859891026
v005,2116005,2116005,15,0.08339819859891026
v005,215914,215914,15,0.08339819859891026
v005,222094,222094,15,0.08339819859891026
v005,2860526,2860526,15,0.08339819859891026
v005,295922,295922,15,0.08339819859891026
v005,304885,304885,15,0.08339819859891026
v005,313830,313830,15,0.08339819859891026
v005,383921,383921,15,0.08339819859891026
v005,453893,453893,15,0.08339819859891026
v005,462781,462781,15,0.08339819859891026
v005,467604,467604,15,0.08339819859891026
v005,474618,474618,15,0.08339819859891026
v005,498124,498124,15,0.08339819859891026
v005,501489,501489,15,0.08339819859891026
v005,519474,519474,15,0.08339819859891026
v005,520351,520351,15,0.08339819859891026
v005,523992,523992,15,0.08339819859891026
v005,530415,530415,15,0.08339819859891026
v005,531166,531166,15,0.08339819859891026
v005,549327,549327,15,0.08339819859891026
v005,556094,556094,15,0.08339819859891026
v005,559137,559137,15,0.08339819859891026
v005,573694,573694,15,0.08339819859891026
v005,589793,589793,15,0.08339819859891026
v005,595987,595987,15,0.08339819859891026
v005,625535,625535,15,0.08339819859891026
v005,656733,656733,15,0.08339819859891026
v005,684276,684276,15,0.08339819859891026
v005,705726,705726,15,0.08339819859891026
v005,709685,709685,15,0.08339819859891026
v005,715499,715499,15,0.08339819859891026
v005,741782,741782,15,0.08339819859891026
v005,751300,751300,15,0.08339819859891026
v005,758940,758940,15,0.08339819859891026
v005,768194,768194,15,0.08339819859891026
v005,784341,784341,15,0.08339819859891026
v005,797116,797116,15,0.08339819859891026
v005,799668,799668,15,0.08339819859891026
v005,872286,872286,15,0.08339819859891026
v005,894682,894682,15,0.08339819859891026
v005,897605,897605,15,0.08339819859891026
v005,912499,912499,15,0.08339819859891026
v005,961730,961730,15,0.08339819859891026
v005,968901,968901,15,0.08339819859891026
v005,993142,993142,15,0.08339819859891026
v005,1014653,1014653,14,0.07783831869231625
v005,1029397,1029397,14,0.07783831869231625
v005,1074591,1074591,14,0.07783831869231625
v005,1082610,1082610,14,0.07783831869231625
v005,1088762,1088762,14,0.07783831869231625
v005,1181028,1181028,14,0.07783831869231625
v005,1219514,1219514,14,0.07783831869231625
v005,1224494,1224494,14,0.07783831869231625
v005,1311547,1311547,14,0.07783831869231625
v005,1324128,1324128,14,0.07783831869231625
v005,1356562,1356562,14,0.07783831869231625
v005,1407911,1407911,14,0.07783831869231625
v005,1504986,1504986,14,0.07783831869231625
v005,1606666,1606666,14,0.07783831869231625
v005,1697482,1697482,14,0.07783831869231625
v005,1784943,1784943,14,0.07783831869231625
v005,202713,202713,14,0.07783831869231625
v005,343205,343205,14,0.07783831869231625
v005,356180,356180,14,0.07783831869231625
v005,373292,373292,14,0.07783831869231625
v005,381990,381990,14,0.07783831869231625
v005,407162,407162,14,0.07783831869231625
v005,408092,408092,14,0.07783831869231625
v005,455233,455233,14,0.07783831869231625
v005,478557,478557,14,0.07783831869231625
v005,503550,503550,14,0.07783831869231625
v005,510025,510025,14,0.07783831869231625
v005,519040,519040,14,0.07783831869231625
v005,557228,557228,14,0.07783831869231625
v005,583716,583716,14,0.07783831869231625
v005,607874,607874,14,0.07783831869231625
v005,614995,614995,14,0.07783831869231625
v005,628638,628638,14,0.07783831869231625
v005,634252,634252,14,0.07783831869231625
v005,637606,637606,14,0.07783831869231625
v005,661472,661472,14,0.07783831869231625
v005,740589,740589,14,0.07783831869231625
v005,747455,747455,14,0.07783831869231625
v005,753868,753868,14,0.07783831869231625
v005,791172,791172,14,0.07783831869231625
v005,815467,815467,14,0.07783831869231625
v005,834611,834611,14,0.07783831869231625
v005,856343,856343,14,0.07783831869231625
v005,886765,886765,14,0.07783831869231625
v005,903079,903079,14,0.07783831869231625
v005,928558,928558,14,0.07783831869231625
v005,940143,940143,14,0.07783831869231625
v005,941446,941446,14,0.07783831869231625
v005,960289,960289,14,0.07783831869231625
v005,987650,987650,14,0.07783831869231625
v005,1012773,1012773,13,0.07227843878572224
v005,1015213,1015213,13,0.07227843878572224
v005,1026681,1026681,13,0.07227843878572224
v005,1070529,1070529,13,0.07227843878572224
v005,1237849,1237849,13,0.07227843878572224
v005,1269626,1269626,13,0.07227843878572224
v005,1280795,1280795,13,0.07227843878572224
v005,1283745,1283745,13,0.07227843878572224
v005,1343553,1343553,13,0.07227843878572224
v005,1395399,1395399,13,0.07227843878572224
v005,1417526,1417526,13,0.07227843878572224
v005,1577179,1577179,13,0.07227843878572224
v005,1627365,1627365,13,0.07227843878572224
v005,2019225,2019225,13,0.07227843878572224
v005,2105590,2105590,13,0.07227843878572224
v005,2623643,2623643,13,0.07227843878572224
v005,266565,266565,13,0.07227843878572224
v005,2748443,2748443,13,0.07227843878572224
v005,298597,298597,13,0.07227843878572224
v005,317588,317588,13,0.07227843878572224
v005,363708,363708,13,0.07227843878572224
v005,379569,379569,13,0.07227843878572224
v005,391132,391132,13,0.07227843878572224
v005,436560,436560,13,0.07227843878572224
v005,467643,467643,13,0.07227843878572224
v005,476066,476066,13,0.07227843878572224
v005,487626,487626,13,0.07227843878572224
v005,493088,493088,13,0.07227843878572224
v005,517794,517794,13,0.07227843878572224
v005,531669,531669,13,0.07227843878572224
v005,558489,558489,13,0.07227843878572224
v005,558695,558695,13,0.07227843878572224
v005,562437,562437,13,0.07227843878572224
v005,588872,588872,13,0.07227843878572224
v005,610990,610990,13,0.07227843878572224
v005,618920,618920,13,0.07227843878572224
v005,624868,624868,13,0.07227843878572224
v005,647625,647625,13,0.07227843878572224
v005,667072,667072,13,0.07227843878572224
v005,671234,671234,13,0.07227843878572224
v005,683863,683863,13,0.07227843878572224
v005,695029,695029,13,0.07227843878572224
v005,716898,716898,13,0.07227843878572224
v005,723917,723917,13,0.07227843878572224
v005,747966,747966,13,0.07227843878572224
v005,750860,750860,13,0.07227843878572224
v005,755559,755559,13,0.07227843878572224
v005,771543,771543,13,0.07227843878572224
v005,773758,773758,13,0.07227843878572224
v005,785636,785636,13,0.07227843878572224
v005,862621,862621,13,0.07227843878572224
v005,880365,880365,13,0.07227843878572224
v005,880829,880829,13,0.07227843878572224
v005,883401,883401,13,0.07227843878572224
v005,886863,886863,13,0.07227843878572224
v005,889437,889437,13,0.07227843878572224
v005,901719,901719,13,0.07227843878572224
v005,915958,915958,13,0.07227843878572224
v005,940361,940361,13,0.07227843878572224
v005,943624,943624,13,0.07227843878572224
v005,989295,989295,13,0.07227843878572224
v005,1010093,1010093,12,0.06671855887912821
v005,1027044,1027044,12,0.06671855887912821
v005,1036460,1036460,12,0.06671855887912821
v005,1050758,1050758,12,0.06671855887912821
v005,1052408,1052408,12,0.06671855887912821
v005,1096624,1096624,12,0.06671855887912821
v005,1100812,1100812,12,0.06671855887912821
v005,1105012,1105012,12,0.06671855887912821
v005,1147707,1147707,12,0.06671855887912821
v005,1168042,1168042,12,0.06671855887912821
v005,1227794,1227794,12,0.06671855887912821
v005,1229569,1229569,12,0.06671855887912821
v005,1239102,1239102,12,0.06671855887912821
v005,138532,138532,12,0.06671855887912821
v005,1395560,1395560,12,0.06671855887912821
v005,1402674,1402674,12,0.06671855887912821
v005,1403879,1403879,12,0.06671855887912821
v005,1467260,1467260,12,0.06671855887912821
v005,1590064,1590064,12,0.06671855887912821
v005,1626618,1626618,12,0.06671855887912821
v005,1629234,1629234,12,0.06671855887912821
v005,1745545,1745545,12,0.06671855887912821
v005,2005668,2005668,12,0.06671855887912821
v005,2065144,2065144,12,0.06671855887912821
v005,254032,254032,12,0.06671855887912821
v005,254551,254551,12,0.06671855887912821
v005,2697002,2697002,12,0.06671855887912821
v005,274320,274320,12,0.06671855887912821
v005,282473,282473,12,0.06671855887912821
v005,306881,306881,12,0.06671855887912821
v005,338047,338047,12,0.06671855887912821
v005,354228,354228,12,0.06671855887912821
v005,386151,386151,12,0.06671855887912821
v005,460378,460378,12,0.06671855887912821
v005,462085,462085,12,0.06671855887912821
v005,485762,485762,12,0.06671855887912821
v005,494193,494193,12,0.06671855887912821
v005,528477,528477,12,0.06671855887912821
v005,535749,535749,12,0.06671855887912821
v005,539616,539616,12,0.06671855887912821
v005,543807,543807,12,0.06671855887912821
v005,545849,545849,12,0.06671855887912821
v005,558988,558988,12,0.06671855887912821
v005,576890,576890,12,0.06671855887912821
v005,578355,578355,12,0.06671855887912821
v005,615077,615077,12,0.06671855887912821
v005,632099,632099,12,0.06671855887912821
v005,655265,655265,12,0.06671855887912821
v005,655872,655872,12,0.06671855887912821
v005,673502,673502,12,0.06671855887912821
v005,679695,679695,12,0.06671855887912821
v005,685352,685352,12,0.06671855887912821
v005,689302,689302,12,0.06671855887912821
v005,704704,704704,12,0.06671855887912821
v005,714498,714498,12,0.06671855887912821
v005,735652,735652,12,0.06671855887912821
v005,756427,756427,12,0.06671855887912821
v005,817989,817989,12,0.06671855887912821
v005,824644,824644,12,0.06671855887912821
v005,828237,828237,12,0.06671855887912821
v005,844881,844881,12,0.06671855887912821
v005,872702,872702,12,0.06671855887912821
v005,949720,949720,12,0.06671855887912821
v005,961360,961360,12,0.06671855887912821
v005,1023748,1023748,11,0.061158678972534186
v005,1037929,1037929,11,0.061158678972534186
v005,1057672,1057672,11,0.061158678972534186
v005,1076027,1076027,11,0.061158678972534186
v005,1085238,1085238,11,0.061158678972534186
v005,1089855,1089855,11,0.061158678972534186
v005,1151934,1151934,11,0.061158678972534186
v005,1155181,1155181,11,0.061158678972534186
v005,1156595,1156595,11,0.061158678972534186
v005,1165210,1165210,11,0.061158678972534186
v005,1170382,1170382,11,0.061158678972534186
v005,1172779,1172779,11,0.061158678972534186
v005,1217507,1217507,11,0.061158678972534186
v005,1231817,1231817,11,0.061158678972534186
v005,1246535,1246535,11,0.061158678972534186
v005,1261793,1261793,11,0.061158678972534186
v005,1262909,1262909,11,0.061158678972534186
v005,1367239,1367239,11,0.061158678972534186
v005,1384618,1384618,11,0.061158678972534186
v005,1429318,1429318,11,0.061158678972534186
v005,1465273,1465273,11,0.061158678972534186
v005,1531628,1531628,11,0.061158678972534186
v005,1579964,1579964,11,0.061158678972534186
v005,1589377,1589377,11,0.061158678972534186
v005,1651736,1651736,11,0.061158678972534186
v005,1677142,1677142,11,0.061158678972534186
v005,1933336,1933336,11,0.061158678972534186
v005,208443,208443,11,0.061158678972534186
v005,2106008,2106008,11,0.061158678972534186
v005,2126472,2126472,11,0.061158678972534186
v005,2165987,2165987,11,0.061158678972534186
v005,225558,225558,11,0.061158678972534186
v005,240397,240397,11,0.061158678972534186
v005,299030,299030,11,0.061158678972534186
v005,323758,323758,11,0.061158678972534186
v005,3472687,3472687,11,0.061158678972534186
v005,351827,351827,11,0.061158678972534186
v005,354422,354422,11,0.061158678972534186
v005,375068,375068,11,0.061158678972534186
v005,387629,387629,11,0.061158678972534186
v005,391817,391817,11,0.061158678972534186
v005,397306,397306,11,0.061158678972534186
v005,408501,408501,11,0.061158678972534186
v005,426322,426322,11,0.061158678972534186
v005,430257,430257,11,0.061158678972534186
v005,453606,453606,11,0.061158678972534186
v005,467350,467350,11,0.061158678972534186
v005,490718,490718,11,0.061158678972534186
v005,494075,494075,11,0.061158678972534186
v005,503790,503790,11,0.061158678972534186
v005,543295,543295,11,0.061158678972534186
v005,553710,553710,11,0.061158678972534186
v005,563957,563957,11,0.061158678972534186
v005,599535,599535,11,0.061158678972534186
v005,615479,615479,11,0.061158678972534186
v005,635708,635708,11,0.061158678972534186
v005,636702,636702,11,0.061158678972534186
v005,651803,651803,11,0.061158678972534186
v005,660070,660070,11,0.061158678972534186
v005,661069,661069,11,0.061158678972534186
v005,686155,686155,11,0.061158678972534186
v005,689916,689916,11,0.061158678972534186
v005,693149,693149,11,0.061158678972534186
v005,695234,695234,11,0.061158678972534186
v005,711145,711145,11,0.061158678972534186
v005,783612,783612,11,0.061158678972534186
v005,805181,805181,11,0.061158678972534186
v005,806222,806222,11,0.061158678972534186
v005,814559,814559,11,0.061158678972534186
v005,849173,849173,11,0.061158678972534186
v005,849908,849908,11,0.061158678972534186
v005,878043,878043,11,0.061158678972534186
v005,907048,907048,11,0.061158678972534186
v005,914096,914096,11,0.061158678972534186
v005,914729,914729,11,0.061158678972534186
v005,938647,938647,11,0.061158678972534186
v005,944321,944321,11,0.061158678972534186
v005,967440,967440,11,0.061158678972534186
v005,973117,973117,11,0.061158678972534186
v005,973445,973445,11,0.061158678972534186
v005,1014691,1014691,10,0.055598799065940174
v005,1017373,1017373,10,0.055598799065940174
v005,1018013,1018013,10,0.055598799065940174
v005,1030241,1030241,10,0.055598799065940174
v005,1092290,1092290,10,0.055598799065940174
v005,1104298,1104298,10,0.055598799065940174
v005,1105078,1105078,10,0.055598799065940174
v005,1143137,1143137,10,0.055598799065940174
v005,1151784,1151784,10,0.055598799065940174
v005,1167698,1167698,10,0.055598799065940174
v005,1175145,1175145,10,0.055598799065940174
v005,1175386,1175386,10,0.055598799065940174
v005,1192222,1192222,10,0.055598799065940174
v005,1221477,1221477,10,0.055598799065940174
v005,1238502,1238502,10,0.055598799065940174
v005,1328258,1328258,10,0.055598799065940174
v005,1373166,1373166,10,0.055598799065940174
v005,1385901,1385901,10,0.055598799065940174
v005,1397275,1397275,10,0.055598799065940174
v005,1432042,1432042,10,0.055598799065940174
v005,1493643,1493643,10,0.055598799065940174
v005,151471,151471,10,0.055598799065940174
v005,1523645,1523645,10,0.055598799065940174
v005,1539160,1539160,10,0.055598799065940174
v005,1702126,1702126,10,0.055598799065940174
v005,1715913,1715913,10,0.055598799065940174
v005,1758040,1758040,10,0.055598799065940174
v005,1839746,1839746,10,0.055598799065940174
v005,1867888,1867888,10,0.055598799065940174
v005,190833,190833,10,0.055598799065940174
v005,204861,204861,10,0.055598799065940174
v005,2073723,2073723,10,0.055598799065940174
v005,2086908,2086908,10,0.055598799065940174
v005,2357166,2357166,10,0.055598799065940174
v005,241681,241681,10,0.055598799065940174
v005,274957,274957,10,0.055598799065940174
v005,295972,295972,10,0.055598799065940174
v005,297803,297803,10,0.055598799065940174
v005,301000,301000,10,0.055598799065940174
v005,306923,306923,10,0.055598799065940174
v005,329431,329431,10,0.055598799065940174
v005,330785,330785,10,0.055598799065940174
v005,340756,340756,10,0.055598799065940174
v005,417079,417079,10,0.055598799065940174
v005,443004,443004,10,0.055598799065940174
v005,4728284,4728284,10,0.055598799065940174
v005,495779,495779,10,0.055598799065940174
v005,499932,499932,10,0.055598799065940174
v005,500767,500767,10,0.055598799065940174
v005,515476,515476,10,0.055598799065940174
v005,527570,527570,10,0.055598799065940174
v005,531182,531182,10,0.055598799065940174
v005,543368,543368,10,0.055598799065940174
v005,556796,556796,10,0.055598799065940174
v005,557260,557260,10,0.055598799065940174
v005,563306,563306,10,0.055598799065940174
v005,569954,569954,10,0.055598799065940174
v005,586557,586557,10,0.055598799065940174
v005,596542,596542,10,0.055598799065940174
v005,616985,616985,10,0.055598799065940174
v005,627078,627078,10,0.055598799065940174
v005,629635,629635,10,0.055598799065940174
v005,641094,641094,10,0.055598799065940174
v005,666568,666568,10,0.055598799065940174
v005,673986,673986,10,0.055598799065940174
v005,674564,674564,10,0.055598799065940174
v005,676934,676934,10,0.055598799065940174
v005,677361,677361,10,0.055598799065940174
v005,687201,687201,10,0.055598799065940174
v005,699655,699655,10,0.055598799065940174
v005,699747,699747,10,0.055598799065940174
v005,717796,717796,10,0.055598799065940174
v005,741485,741485,10,0.055598799065940174
v005,742220,742220,10,0.055598799065940174
v005,783835,783835,10,0.055598799065940174
v005,786033,786033,10,0.055598799065940174
v005,794639,794639,10,0.055598799065940174
v005,800715,800715,10,0.055598799065940174
v005,830403,830403,10,0.055598799065940174
v005,850146,850146,10,0.055598799065940174
v005,85505,85505,10,0.055598799065940174
v005,884496,884496,10,0.055598799065940174
v005,892584,892584,10,0.055598799065940174
v005,896524,896524,10,0.055598799065940174
v005,904374,904374,10,0.055598799065940174
v005,929295,929295,10,0.055598799065940174
v005,950998,950998,10,0.055598799065940174
v005,973321,973321,10,0.055598799065940174
v005,978201,978201,10,0.055598799065940174
v005,1029803,1029803,9,0.050038919159346155
v005,1030420,1030420,9,0.050038919159346155
v005,1032090,1032090,9,0.050038919159346155
v005,1038552,1038552,9,0.050038919159346155
v005,1038741,1038741,9,0.050038919159346155
v005,1044144,1044144,9,0.050038919159346155
v005,1057983,1057983,9,0.050038919159346155
v005,1210505,1210505,9,0.050038919159346155
v005,1250369,1250369,9,0.050038919159346155
v005,1290387,1290387,9,0.050038919159346155
v005,1336167,1336167,9,0.050038919159346155
v005,1411093,1411093,9,0.050038919159346155
v005,1444047,1444047,9,0.050038919159346155
v005,1478946,1478946,9,0.050038919159346155
v005,1485798,1485798,9,0.050038919159346155
v005,1504139,1504139,9,0.050038919159346155
v005,1572317,1572317,9,0.050038919159346155
v005,1611851,1611851,9,0.050038919159346155
v005,1659865,1659865,9,0.050038919159346155
v005,1672471,1672471,9,0.050038919159346155
v005,1678503,1678503,9,0.050038919159346155
v005,168610,168610,9,0.050038919159346155
v005,1704445,1704445,9,0.050038919159346155
v005,1714008,1714008,9,0.050038919159346155
v005,1806508,1806508,9,0.050038919159346155
v005,1906462,1906462,9,0.050038919159346155
v005,203465,203465,9,0.050038919159346155
v005,2040379,2040379,9,0.050038919159346155
v005,215946,215946,9,0.050038919159346155
v005,2230546,2230546,9,0.050038919159346155
v005,266897,266897,9,0.050038919159346155
v005,2694498,2694498,9,0.050038919159346155
v005,285371,285371,9,0.050038919159346155
v005,3140629,3140629,9,0.050038919159346155
v005,324588,324588,9,0.050038919159346155
v005,369869,369869,9,0.050038919159346155
v005,379853,379853,9,0.050038919159346155
v005,402041,402041,9,0.050038919159346155
v005,402089,402089,9,0.050038919159346155
v005,407152,407152,9,0.050038919159346155
v005,422010,422010,9,0.050038919159346155
v005,442333,442333,9,0.050038919159346155
v005,446072,446072,9,0.050038919159346155
v005,449111,449111,9,0.050038919159346155
v005,472823,472823,9,0.050038919159346155
v005,475566,475566,9,0.050038919159346155
v005,491963,491963,9,0.050038919159346155
v005,493326,493326,9,0.050038919159346155
v005,498616,498616,9,0.050038919159346155
v005,534475,534475,9,0.050038919159346155
v005,537756,537756,9,0.050038919159346155
v005,538640,538640,9,0.050038919159346155
v005,545775,545775,9,0.050038919159346155
v005,550867,550867,9,0.050038919159346155
v005,559246,559246,9,0.050038919159346155
v005,571912,571912,9,0.050038919159346155
v005,576732,576732,9,0.050038919159346155
